,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Generation,Import,Import,Import,Import,Import,Import,Import,Import,Import,Import,Import,Import
,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,AT,BE,CH,CZ,DK_1,DK_2,FR,NO_2,NL,PL,SE_4,sum
2022-01-04 00:45:00+01:00,4385.0,12572.0,4461.0,4525.0,283.0,26.0,-3712.0,1366.0,139.0,4058.0,357.0,142.0,2.0,787.0,5315.0,20906.0,241.0,0.0,0.0,890.0,0.0,583.0,84.0,0.0,0.0,0.0,605.0,824.0
2022-01-04 01:00:00+01:00,4386.0,12386.0,4476.0,4483.0,283.0,26.0,-4229.0,1364.0,191.0,4061.0,336.0,133.0,2.0,782.0,5275.0,20523.0,201.0,0.0,0.0,760.0,0.0,583.0,394.0,0.0,0.0,0.0,605.0,2543.0
2022-01-04 01:15:00+01:00,4380.0,12354.0,4430.0,4417.0,283.0,26.0,-4281.0,1364.0,221.0,4065.0,333.0,131.0,2.0,779.0,5004.0,20351.0,185.0,0.0,0.0,760.0,0.0,583.0,394.0,0.0,0.0,0.0,605.0,768.0
2022-01-04 01:30:00+01:00,4388.0,12408.0,4436.0,4564.0,283.0,25.0,-4213.0,1367.0,192.0,4067.0,350.0,131.0,2.0,781.0,4710.0,20086.0,197.0,29.0,0.0,760.0,0.0,583.0,394.0,0.0,0.0,0.0,605.0,809.0
2022-01-04 01:45:00+01:00,4383.0,12356.0,4432.0,4400.0,283.0,25.0,-4303.0,1368.0,188.0,4066.0,350.0,131.0,2.0,785.0,4465.0,19798.0,187.0,24.0,0.0,760.0,0.0,583.0,394.0,0.0,0.0,0.0,605.0,794.0
2022-01-04 02:00:00+01:00,4373.0,11986.0,4358.0,4075.0,283.0,26.0,-4242.0,1368.0,194.0,4067.0,350.0,131.0,2.0,802.0,4322.0,19491.0,193.0,111.0,0.0,804.0,0.0,583.0,473.0,0.0,31.0,0.0,605.0,2800.0
2022-01-04 02:15:00+01:00,4360.0,11917.0,4362.0,3932.0,283.0,26.0,-4045.0,1368.0,203.0,4067.0,351.0,131.0,2.0,789.0,3953.0,19094.0,195.0,139.0,0.0,804.0,0.0,583.0,473.0,0.0,215.0,0.0,605.0,1132.0
2022-01-04 02:30:00+01:00,4372.0,11831.0,4347.0,3934.0,283.0,26.0,-3871.0,1369.0,253.0,4067.0,350.0,131.0,2.0,801.0,3778.0,18553.0,198.0,149.0,0.0,804.0,0.0,583.0,473.0,0.0,290.0,0.0,605.0,1220.0
2022-01-04 02:45:00+01:00,4377.0,11959.0,4365.0,3973.0,283.0,26.0,-3884.0,1370.0,185.0,4066.0,350.0,131.0,2.0,803.0,3795.0,18437.0,200.0,101.0,0.0,804.0,0.0,582.0,473.0,0.0,323.0,0.0,605.0,1206.0
2022-01-04 03:00:00+01:00,4379.0,12117.0,4427.0,4018.0,283.0,26.0,-3662.0,1372.0,188.0,4067.0,350.0,131.0,2.0,762.0,3764.0,18075.0,243.0,107.0,0.0,804.0,0.0,573.0,506.0,0.0,0.0,0.0,605.0,2838.0
2022-01-04 03:15:00+01:00,4371.0,12023.0,4486.0,4182.0,283.0,26.0,-3722.0,1370.0,183.0,4066.0,350.0,131.0,2.0,759.0,3563.0,17815.0,275.0,108.0,0.0,804.0,0.0,571.0,506.0,0.0,3.0,0.0,605.0,957.0
2022-01-04 03:30:00+01:00,4367.0,11792.0,4519.0,4375.0,283.0,26.0,-3622.0,1373.0,185.0,4066.0,350.0,131.0,2.0,761.0,3304.0,17616.0,276.0,138.0,0.0,804.0,0.0,571.0,506.0,0.0,129.0,0.0,605.0,1114.0
2022-01-04 03:45:00+01:00,4373.0,12027.0,4566.0,4523.0,283.0,26.0,-3224.0,1375.0,182.0,4068.0,350.0,131.0,2.0,759.0,3109.0,17169.0,192.0,157.0,0.0,804.0,0.0,574.0,506.0,0.0,210.0,0.0,605.0,1133.0
2022-01-04 04:00:00+01:00,4384.0,12412.0,4725.0,4720.0,283.0,26.0,-3248.0,1376.0,168.0,4067.0,350.0,131.0,2.0,741.0,2956.0,16615.0,186.0,148.0,0.0,759.0,0.0,585.0,796.0,0.0,78.0,0.0,605.0,3157.0
2022-01-04 04:15:00+01:00,4398.0,12492.0,4847.0,4945.0,283.0,26.0,-3089.0,1376.0,147.0,4066.0,350.0,131.0,2.0,750.0,2660.0,16314.0,168.0,120.0,0.0,759.0,4.0,585.0,796.0,0.0,46.0,0.0,605.0,923.0
2022-01-04 04:30:00+01:00,4398.0,12574.0,4889.0,5018.0,283.0,26.0,-2670.0,1375.0,175.0,4068.0,350.0,131.0,2.0,765.0,2521.0,16116.0,182.0,145.0,0.0,759.0,0.0,585.0,796.0,0.0,137.0,0.0,605.0,1049.0
2022-01-04 04:45:00+01:00,4410.0,12555.0,4918.0,5452.0,283.0,26.0,-2249.0,1370.0,39.0,4066.0,350.0,131.0,2.0,767.0,2468.0,15803.0,262.0,176.0,0.0,759.0,9.0,590.0,796.0,0.0,130.0,0.0,605.0,1167.0
2022-01-04 05:00:00+01:00,4424.0,12445.0,5165.0,5920.0,283.0,26.0,-2540.0,1369.0,28.0,4058.0,364.0,138.0,2.0,737.0,2517.0,15639.0,285.0,188.0,0.0,883.0,143.0,564.0,1053.0,0.0,5.0,0.0,604.0,3725.0
2022-01-04 05:15:00+01:00,4429.0,12543.0,5326.0,6307.0,283.0,26.0,-2166.0,1366.0,31.0,4062.0,376.0,143.0,2.0,742.0,2474.0,15306.0,279.0,174.0,0.0,883.0,196.0,560.0,1053.0,0.0,0.0,0.0,604.0,1209.0
2022-01-04 05:30:00+01:00,4429.0,12634.0,5416.0,6572.0,283.0,26.0,-1935.0,1368.0,41.0,4067.0,376.0,143.0,2.0,744.0,2486.0,14920.0,194.0,195.0,0.0,883.0,235.0,560.0,1053.0,0.0,52.0,0.0,604.0,1236.0
2022-01-04 05:45:00+01:00,4436.0,12673.0,5685.0,6894.0,283.0,26.0,-1356.0,1367.0,39.0,4065.0,387.0,148.0,2.0,746.0,2571.0,14743.0,123.0,180.0,0.0,883.0,407.0,546.0,1053.0,30.0,0.0,0.0,604.0,1286.0
2022-01-04 06:00:00+01:00,4482.0,12854.0,6276.0,7556.0,283.0,26.0,-1150.0,1368.0,61.0,4058.0,418.0,162.0,2.0,707.0,2842.0,14528.0,80.0,177.0,0.0,574.0,713.0,427.0,1012.0,365.0,0.0,0.0,604.0,3952.0
2022-01-04 06:15:00+01:00,4493.0,12884.0,6882.0,8151.0,283.0,25.0,-467.0,1365.0,63.0,4060.0,447.0,176.0,2.0,705.0,3014.0,14161.0,47.0,190.0,0.0,574.0,678.0,418.0,1012.0,465.0,0.0,0.0,604.0,1798.0
2022-01-04 06:30:00+01:00,4506.0,12914.0,7203.0,8741.0,283.0,25.0,-371.0,1363.0,64.0,4063.0,456.0,180.0,2.0,704.0,3177.0,14071.0,43.0,153.0,0.0,574.0,628.0,417.0,1012.0,465.0,0.0,0.0,604.0,1706.0
2022-01-04 06:45:00+01:00,4527.0,12940.0,7381.0,9463.0,283.0,26.0,208.0,1370.0,62.0,4066.0,456.0,180.0,2.0,703.0,3319.0,13739.0,50.0,130.0,0.0,574.0,632.0,393.0,1012.0,565.0,0.0,0.0,604.0,1770.0
2022-01-04 07:00:00+01:00,4587.0,12758.0,7773.0,9982.0,284.0,26.0,723.0,1365.0,45.0,4055.0,497.0,180.0,2.0,714.0,3352.0,13529.0,84.0,121.0,0.0,644.0,752.0,186.0,693.0,967.0,0.0,0.0,111.0,3558.0
2022-01-04 07:15:00+01:00,4625.0,12820.0,7842.0,10320.0,283.0,26.0,1204.0,1368.0,108.0,4063.0,489.0,180.0,4.0,727.0,3266.0,13344.0,79.0,130.0,0.0,644.0,758.0,170.0,693.0,1068.0,0.0,0.0,111.0,2205.0
2022-01-04 07:30:00+01:00,4645.0,12956.0,8080.0,10470.0,283.0,26.0,2031.0,1365.0,350.0,4065.0,489.0,180.0,5.0,730.0,3261.0,13136.0,84.0,159.0,0.0,644.0,753.0,170.0,693.0,1068.0,0.0,0.0,111.0,2234.0
2022-01-04 07:45:00+01:00,4663.0,12982.0,8357.0,10554.0,283.0,26.0,2188.0,1371.0,517.0,4065.0,489.0,180.0,5.0,732.0,3397.0,13027.0,86.0,182.0,0.0,644.0,695.0,255.0,693.0,1124.0,0.0,0.0,111.0,2342.0
2022-01-04 08:00:00+01:00,4699.0,12863.0,8914.0,10499.0,283.0,26.0,2660.0,1373.0,312.0,4056.0,489.0,180.0,6.0,739.0,3290.0,12766.0,236.0,94.0,0.0,817.0,494.0,568.0,354.0,1347.0,0.0,0.0,279.0,4189.0
2022-01-04 08:15:00+01:00,4718.0,12963.0,9280.0,10662.0,284.0,26.0,3160.0,1373.0,217.0,4066.0,489.0,180.0,12.0,736.0,3304.0,12495.0,137.0,116.0,0.0,817.0,537.0,639.0,354.0,1404.0,0.0,0.0,279.0,2833.0
2022-01-04 08:30:00+01:00,4706.0,12993.0,9458.0,10860.0,286.0,25.0,3102.0,1378.0,134.0,4068.0,489.0,180.0,61.0,734.0,3313.0,12547.0,123.0,107.0,0.0,817.0,667.0,639.0,354.0,1404.0,0.0,0.0,279.0,2940.0
2022-01-04 08:45:00+01:00,4708.0,12983.0,9632.0,11044.0,288.0,25.0,3311.0,1378.0,91.0,4066.0,489.0,180.0,139.0,744.0,3096.0,12320.0,115.0,122.0,0.0,817.0,658.0,618.0,354.0,1404.0,0.0,0.0,279.0,2917.0
2022-01-04 09:00:00+01:00,4714.0,12960.0,9790.0,11117.0,295.0,25.0,3674.0,1378.0,90.0,4067.0,489.0,180.0,263.0,749.0,2895.0,12257.0,121.0,105.0,0.0,796.0,584.0,438.0,504.0,1404.0,0.0,0.0,307.0,4259.0
2022-01-04 09:15:00+01:00,4732.0,12954.0,9982.0,11190.0,292.0,25.0,3998.0,1381.0,112.0,4068.0,489.0,180.0,399.0,746.0,2639.0,11758.0,126.0,54.0,0.0,796.0,780.0,423.0,504.0,1404.0,28.0,0.0,307.0,2815.0
2022-01-04 09:30:00+01:00,4737.0,12961.0,10030.0,11262.0,297.0,25.0,4134.0,1383.0,137.0,4066.0,489.0,180.0,574.0,745.0,2761.0,11699.0,112.0,64.0,0.0,796.0,557.0,423.0,504.0,1404.0,50.0,0.0,307.0,2610.0
2022-01-04 09:45:00+01:00,4729.0,12953.0,10025.0,11285.0,299.0,25.0,3940.0,1388.0,176.0,4062.0,489.0,180.0,774.0,746.0,2977.0,11603.0,117.0,69.0,0.0,796.0,578.0,414.0,504.0,1404.0,4.0,0.0,307.0,2586.0
2022-01-04 10:00:00+01:00,4715.0,12970.0,10062.0,11379.0,298.0,25.0,3979.0,1388.0,145.0,4067.0,489.0,180.0,955.0,764.0,3415.0,11615.0,77.0,21.0,5.0,622.0,585.0,341.0,518.0,1404.0,0.0,0.0,273.0,3846.0
2022-01-04 10:15:00+01:00,4707.0,12966.0,10057.0,11416.0,299.0,25.0,3900.0,1389.0,109.0,4064.0,489.0,180.0,1130.0,763.0,3751.0,11563.0,61.0,42.0,0.0,622.0,646.0,335.0,518.0,1404.0,0.0,0.0,273.0,2488.0
2022-01-04 10:30:00+01:00,4692.0,13010.0,10069.0,11408.0,299.0,25.0,3817.0,1392.0,112.0,4064.0,489.0,180.0,1304.0,761.0,3810.0,11737.0,77.0,17.0,1.0,622.0,721.0,335.0,518.0,1404.0,32.0,0.0,273.0,2587.0
2022-01-04 10:45:00+01:00,4675.0,12966.0,10041.0,11486.0,301.0,24.0,4063.0,1394.0,95.0,4064.0,489.0,180.0,1476.0,757.0,3200.0,11997.0,76.0,41.0,1.0,622.0,714.0,401.0,518.0,1404.0,174.0,0.0,273.0,2811.0
2022-01-04 11:00:00+01:00,4666.0,12959.0,10025.0,11603.0,308.0,24.0,3891.0,1391.0,69.0,4066.0,489.0,180.0,1623.0,756.0,3159.0,12046.0,98.0,8.0,8.0,747.0,373.0,637.0,382.0,1404.0,377.0,0.0,250.0,4284.0
2022-01-04 11:15:00+01:00,4675.0,13002.0,10067.0,11556.0,306.0,24.0,3612.0,1387.0,66.0,4065.0,489.0,180.0,1804.0,753.0,3337.0,12058.0,136.0,22.0,31.0,747.0,499.0,694.0,382.0,1404.0,361.0,0.0,250.0,3147.0
2022-01-04 11:30:00+01:00,4673.0,13100.0,10066.0,11568.0,306.0,24.0,3293.0,1387.0,103.0,4064.0,489.0,180.0,2019.0,755.0,3559.0,12045.0,157.0,41.0,53.0,747.0,720.0,692.0,382.0,1404.0,333.0,0.0,250.0,3400.0
2022-01-04 11:45:00+01:00,4669.0,13222.0,10061.0,11661.0,308.0,24.0,3184.0,1383.0,67.0,4058.0,489.0,180.0,2169.0,755.0,3972.0,11946.0,131.0,52.0,63.0,747.0,725.0,656.0,382.0,1384.0,231.0,0.0,250.0,3242.0
2022-01-04 12:00:00+01:00,4626.0,13232.0,10003.0,11687.0,306.0,24.0,2763.0,1381.0,224.0,4057.0,489.0,180.0,2266.0,748.0,4276.0,11932.0,63.0,48.0,83.0,664.0,635.0,631.0,222.0,1304.0,220.0,0.0,62.0,3932.0
2022-01-04 12:15:00+01:00,4610.0,13229.0,9942.0,11685.0,303.0,24.0,2493.0,1381.0,165.0,4051.0,489.0,180.0,2368.0,748.0,4388.0,12040.0,62.0,53.0,93.0,664.0,590.0,656.0,222.0,1284.0,227.0,0.0,62.0,2965.0
2022-01-04 12:30:00+01:00,4608.0,13229.0,9912.0,11694.0,306.0,24.0,2137.0,1383.0,87.0,4052.0,489.0,180.0,2438.0,756.0,4734.0,11950.0,91.0,28.0,129.0,664.0,783.0,687.0,222.0,1284.0,174.0,0.0,62.0,3176.0
2022-01-04 12:45:00+01:00,4607.0,13242.0,9890.0,11708.0,308.0,23.0,1550.0,1382.0,63.0,4050.0,489.0,180.0,2586.0,751.0,4821.0,12204.0,115.0,33.0,128.0,664.0,689.0,703.0,222.0,1261.0,184.0,0.0,62.0,3113.0
2022-01-04 13:00:00+01:00,4590.0,13324.0,9998.0,11650.0,308.0,23.0,1184.0,1383.0,57.0,4051.0,489.0,180.0,2611.0,747.0,5077.0,12081.0,112.0,49.0,114.0,623.0,669.0,699.0,276.0,1167.0,156.0,0.0,47.0,3912.0
2022-01-04 13:15:00+01:00,4572.0,13318.0,9948.0,11585.0,306.0,23.0,534.0,1380.0,45.0,4051.0,489.0,180.0,2533.0,759.0,5386.0,12159.0,137.0,54.0,69.0,623.0,636.0,694.0,276.0,1144.0,124.0,0.0,47.0,2858.0
2022-01-04 13:30:00+01:00,4578.0,13284.0,9858.0,11530.0,304.0,23.0,-123.0,1383.0,64.0,4051.0,489.0,180.0,2308.0,759.0,5500.0,12597.0,164.0,56.0,61.0,623.0,794.0,690.0,276.0,1144.0,75.0,0.0,47.0,2984.0
2022-01-04 13:45:00+01:00,4563.0,13174.0,9943.0,11402.0,302.0,23.0,-394.0,1380.0,99.0,4047.0,489.0,180.0,2012.0,758.0,5800.0,12620.0,213.0,62.0,11.0,623.0,739.0,711.0,276.0,1129.0,20.0,0.0,47.0,2885.0
2022-01-04 14:00:00+01:00,4551.0,13236.0,10035.0,11113.0,297.0,23.0,-28.0,1377.0,228.0,4050.0,489.0,180.0,1694.0,753.0,5857.0,12875.0,173.0,50.0,30.0,804.0,715.0,741.0,185.0,1069.0,87.0,0.0,47.0,3901.0
2022-01-04 14:15:00+01:00,4549.0,13321.0,10001.0,11043.0,285.0,23.0,291.0,1379.0,200.0,4047.0,489.0,180.0,1424.0,752.0,5452.0,12979.0,190.0,50.0,27.0,804.0,643.0,761.0,185.0,1053.0,206.0,0.0,47.0,2930.0
2022-01-04 14:30:00+01:00,4544.0,13371.0,9995.0,10957.0,278.0,23.0,467.0,1380.0,205.0,4047.0,489.0,180.0,1110.0,756.0,5300.0,13189.0,186.0,51.0,16.0,804.0,715.0,784.0,185.0,1054.0,265.0,0.0,47.0,3071.0
2022-01-04 14:45:00+01:00,4539.0,13392.0,10032.0,10856.0,284.0,23.0,627.0,1378.0,90.0,4050.0,489.0,180.0,866.0,371.0,5629.0,13321.0,264.0,15.0,9.0,804.0,678.0,775.0,185.0,1043.0,150.0,0.0,47.0,2934.0
2022-01-04 15:00:00+01:00,4552.0,13495.0,9726.0,10655.0,266.0,23.0,943.0,1374.0,76.0,4053.0,489.0,180.0,680.0,747.0,6070.0,13580.0,455.0,26.0,4.0,960.0,674.0,743.0,165.0,1003.0,18.0,0.0,0.0,4048.0
2022-01-04 15:15:00+01:00,4556.0,13419.0,10198.0,10703.0,260.0,23.0,1002.0,1377.0,89.0,4055.0,489.0,180.0,505.0,756.0,6210.0,13791.0,471.0,50.0,0.0,960.0,696.0,745.0,165.0,993.0,23.0,0.0,0.0,2978.0
2022-01-04 15:30:00+01:00,4564.0,13468.0,10044.0,10734.0,263.0,23.0,1073.0,1379.0,165.0,4058.0,489.0,180.0,338.0,768.0,6197.0,13799.0,400.0,60.0,0.0,960.0,752.0,688.0,165.0,993.0,45.0,0.0,0.0,2938.0
2022-01-04 15:45:00+01:00,4565.0,13485.0,10061.0,10740.0,245.0,23.0,1337.0,1381.0,162.0,4060.0,489.0,180.0,187.0,773.0,6079.0,13881.0,456.0,60.0,0.0,960.0,746.0,647.0,165.0,977.0,3.0,0.0,0.0,2889.0
2022-01-04 16:00:00+01:00,4595.0,13466.0,10049.0,10749.0,224.0,23.0,1656.0,1383.0,144.0,4060.0,489.0,180.0,65.0,758.0,6278.0,14041.0,331.0,59.0,0.0,846.0,644.0,681.0,44.0,909.0,0.0,0.0,0.0,3514.0
2022-01-04 16:15:00+01:00,4603.0,13483.0,10094.0,10737.0,224.0,23.0,1932.0,1385.0,81.0,4062.0,489.0,180.0,12.0,756.0,6104.0,14522.0,271.0,66.0,0.0,846.0,677.0,729.0,44.0,893.0,0.0,0.0,0.0,2636.0
2022-01-04 16:30:00+01:00,4621.0,13437.0,10139.0,10788.0,224.0,23.0,2155.0,1385.0,47.0,4065.0,489.0,180.0,5.0,756.0,6003.0,14859.0,201.0,57.0,0.0,846.0,758.0,818.0,44.0,893.0,0.0,0.0,0.0,2727.0
2022-01-04 16:45:00+01:00,4654.0,13445.0,10125.0,10833.0,223.0,24.0,2451.0,1384.0,84.0,4064.0,489.0,180.0,4.0,759.0,5991.0,15133.0,224.0,38.0,0.0,846.0,604.0,825.0,44.0,869.0,0.0,0.0,0.0,2560.0
2022-01-04 17:00:00+01:00,4690.0,13436.0,10282.0,10870.0,223.0,23.0,2800.0,1383.0,53.0,4065.0,489.0,180.0,3.0,761.0,5757.0,15572.0,389.0,9.0,59.0,999.0,533.0,771.0,0.0,775.0,0.0,0.0,219.0,3754.0
2022-01-04 17:15:00+01:00,4700.0,13482.0,10326.0,10867.0,222.0,24.0,2929.0,1383.0,64.0,4065.0,489.0,180.0,3.0,762.0,6034.0,15773.0,473.0,18.0,83.0,999.0,440.0,765.0,0.0,752.0,0.0,0.0,219.0,2531.0
2022-01-04 17:30:00+01:00,4696.0,13496.0,10345.0,10881.0,225.0,24.0,3043.0,1384.0,60.0,4063.0,489.0,180.0,3.0,760.0,6076.0,15468.0,496.0,27.0,96.0,999.0,543.0,764.0,0.0,752.0,0.0,0.0,219.0,2678.0
2022-01-04 17:45:00+01:00,4707.0,13488.0,10298.0,10858.0,224.0,24.0,3064.0,1381.0,54.0,4065.0,489.0,180.0,3.0,748.0,5924.0,15737.0,578.0,44.0,109.0,999.0,500.0,767.0,0.0,737.0,0.0,0.0,219.0,2735.0
2022-01-04 18:00:00+01:00,4706.0,13514.0,10196.0,10805.0,224.0,24.0,2706.0,1379.0,61.0,4062.0,489.0,180.0,2.0,753.0,5946.0,15586.0,536.0,4.0,132.0,1201.0,388.0,788.0,0.0,684.0,0.0,0.0,542.0,4275.0
2022-01-04 18:15:00+01:00,4705.0,13467.0,10238.0,10799.0,224.0,24.0,2123.0,1376.0,52.0,4064.0,489.0,180.0,2.0,759.0,5902.0,15715.0,582.0,39.0,96.0,1201.0,379.0,786.0,0.0,672.0,0.0,0.0,542.0,2554.0
2022-01-04 18:30:00+01:00,4704.0,13466.0,10200.0,10790.0,224.0,24.0,1733.0,1374.0,49.0,4067.0,489.0,180.0,2.0,759.0,6046.0,15600.0,573.0,36.0,98.0,1201.0,400.0,781.0,0.0,672.0,0.0,0.0,542.0,2560.0
2022-01-04 18:45:00+01:00,4698.0,13487.0,10134.0,10793.0,223.0,24.0,1431.0,1372.0,49.0,4069.0,489.0,180.0,2.0,756.0,6075.0,15550.0,565.0,25.0,101.0,1201.0,419.0,765.0,0.0,652.0,0.0,0.0,542.0,2527.0
2022-01-04 19:00:00+01:00,4675.0,13494.0,10093.0,10738.0,222.0,24.0,2279.0,1370.0,57.0,4072.0,490.0,180.0,2.0,746.0,6002.0,15604.0,413.0,35.0,79.0,1183.0,228.0,675.0,0.0,578.0,0.0,0.0,604.0,3795.0
2022-01-04 19:15:00+01:00,4650.0,13445.0,9926.0,10734.0,223.0,24.0,1721.0,1372.0,50.0,4073.0,490.0,180.0,2.0,748.0,5861.0,15897.0,480.0,9.0,28.0,1183.0,169.0,664.0,0.0,561.0,0.0,0.0,604.0,1911.0
2022-01-04 19:30:00+01:00,4643.0,13389.0,9864.0,10571.0,223.0,24.0,1177.0,1370.0,38.0,4076.0,490.0,180.0,2.0,745.0,6336.0,16305.0,590.0,0.0,17.0,1183.0,288.0,641.0,0.0,561.0,0.0,0.0,604.0,2097.0
2022-01-04 19:45:00+01:00,4636.0,13365.0,9724.0,10459.0,244.0,24.0,473.0,1369.0,51.0,4077.0,490.0,180.0,2.0,745.0,6711.0,16035.0,666.0,0.0,6.0,1183.0,282.0,616.0,0.0,545.0,0.0,0.0,604.0,2115.0
2022-01-04 20:00:00+01:00,4549.0,13451.0,9377.0,10433.0,247.0,24.0,1730.0,1370.0,124.0,4079.0,490.0,180.0,2.0,734.0,6660.0,15803.0,318.0,0.0,90.0,1221.0,115.0,597.0,0.0,485.0,0.0,0.0,604.0,3430.0
2022-01-04 20:15:00+01:00,4530.0,13457.0,8992.0,10304.0,248.0,25.0,1566.0,1363.0,107.0,4081.0,490.0,180.0,2.0,730.0,6471.0,15818.0,322.0,0.0,92.0,1221.0,68.0,586.0,0.0,471.0,0.0,0.0,604.0,1539.0
2022-01-04 20:30:00+01:00,4513.0,13449.0,8465.0,10301.0,251.0,25.0,1200.0,1364.0,61.0,4081.0,490.0,180.0,2.0,719.0,6392.0,16016.0,329.0,0.0,74.0,1221.0,119.0,587.0,0.0,471.0,0.0,0.0,604.0,1580.0
2022-01-04 20:45:00+01:00,4508.0,13476.0,7802.0,10407.0,249.0,25.0,980.0,1367.0,53.0,4080.0,490.0,180.0,2.0,730.0,6666.0,15829.0,344.0,0.0,50.0,1221.0,179.0,588.0,0.0,412.0,0.0,0.0,604.0,1573.0
2022-01-04 21:00:00+01:00,4465.0,13501.0,7389.0,10393.0,250.0,25.0,1587.0,1368.0,76.0,4082.0,490.0,180.0,2.0,727.0,7054.0,15600.0,374.0,0.0,15.0,1223.0,13.0,590.0,0.0,188.0,0.0,0.0,604.0,3007.0
2022-01-04 21:15:00+01:00,4453.0,13492.0,7125.0,10310.0,250.0,25.0,1071.0,1366.0,53.0,4086.0,490.0,180.0,2.0,721.0,6734.0,15353.0,468.0,0.0,21.0,1223.0,0.0,589.0,0.0,135.0,0.0,0.0,604.0,1213.0
2022-01-04 21:30:00+01:00,4449.0,13508.0,6939.0,10181.0,249.0,26.0,795.0,1371.0,47.0,4091.0,491.0,181.0,2.0,725.0,6421.0,15430.0,433.0,0.0,17.0,1223.0,0.0,586.0,0.0,135.0,0.0,0.0,604.0,1171.0
2022-01-04 21:45:00+01:00,4449.0,13473.0,6954.0,9988.0,250.0,26.0,-377.0,1372.0,38.0,4090.0,491.0,181.0,2.0,727.0,6304.0,15819.0,619.0,0.0,0.0,1223.0,4.0,585.0,0.0,65.0,0.0,0.0,604.0,1273.0
2022-01-04 22:00:00+01:00,4424.0,13507.0,6927.0,9970.0,256.0,26.0,1183.0,1368.0,83.0,4090.0,491.0,181.0,2.0,730.0,6521.0,15343.0,383.0,0.0,9.0,1259.0,0.0,585.0,0.0,0.0,0.0,0.0,604.0,2840.0
2022-01-04 22:15:00+01:00,4413.0,13540.0,6839.0,9853.0,258.0,26.0,667.0,1371.0,39.0,4090.0,491.0,181.0,2.0,727.0,6786.0,15165.0,356.0,0.0,0.0,1259.0,0.0,585.0,0.0,0.0,0.0,0.0,604.0,941.0
2022-01-04 22:30:00+01:00,4412.0,13635.0,6737.0,9778.0,257.0,26.0,43.0,1375.0,57.0,4089.0,492.0,181.0,2.0,726.0,6856.0,15182.0,416.0,0.0,13.0,1259.0,1.0,585.0,0.0,0.0,0.0,0.0,604.0,1015.0
2022-01-04 22:45:00+01:00,4399.0,13678.0,6677.0,9645.0,255.0,26.0,-1133.0,1374.0,53.0,4090.0,492.0,181.0,2.0,728.0,7063.0,15417.0,610.0,0.0,3.0,1259.0,0.0,585.0,0.0,0.0,0.0,0.0,604.0,1198.0
2022-01-04 23:00:00+01:00,4371.0,13722.0,6365.0,9431.0,257.0,27.0,-753.0,1376.0,70.0,4088.0,492.0,181.0,2.0,726.0,7175.0,15255.0,328.0,0.0,0.0,1178.0,0.0,585.0,0.0,0.0,0.0,0.0,605.0,2696.0
2022-01-04 23:15:00+01:00,4364.0,13773.0,6321.0,9062.0,257.0,27.0,-1578.0,1374.0,98.0,4087.0,492.0,181.0,2.0,730.0,7262.0,15382.0,316.0,0.0,0.0,1178.0,0.0,586.0,0.0,0.0,0.0,0.0,605.0,902.0
2022-01-04 23:30:00+01:00,4351.0,13828.0,6114.0,8628.0,257.0,27.0,-1303.0,1374.0,83.0,4086.0,492.0,181.0,2.0,726.0,7259.0,15359.0,303.0,0.0,0.0,1178.0,0.0,585.0,0.0,0.0,0.0,0.0,605.0,888.0
2022-01-04 23:45:00+01:00,4322.0,13879.0,5680.0,8271.0,258.0,27.0,-1756.0,1372.0,32.0,4088.0,479.0,175.0,2.0,729.0,7221.0,15654.0,399.0,0.0,0.0,1178.0,0.0,585.0,0.0,0.0,0.0,0.0,605.0,984.0
2022-01-05 00:00:00+01:00,4285.0,13743.0,4600.0,7894.0,258.0,27.0,-1640.0,1372.0,115.0,4091.0,409.0,161.0,2.0,774.0,7214.0,15801.0,250.0,0.0,0.0,1117.0,91.0,585.0,29.0,0.0,0.0,0.0,605.0,2677.0
2022-01-05 00:15:00+01:00,4271.0,13742.0,4340.0,7625.0,258.0,27.0,-1957.0,1359.0,72.0,4093.0,377.0,146.0,2.0,767.0,7167.0,16352.0,204.0,0.0,0.0,1117.0,140.0,585.0,29.0,0.0,0.0,0.0,605.0,929.0
2022-01-05 00:30:00+01:00,4267.0,13623.0,4177.0,7073.0,257.0,27.0,-2805.0,1360.0,81.0,4090.0,352.0,135.0,2.0,769.0,7195.0,16425.0,214.0,5.0,0.0,1117.0,82.0,585.0,29.0,0.0,14.0,0.0,605.0,900.0
2022-01-05 00:45:00+01:00,4269.0,13585.0,4179.0,6814.0,257.0,27.0,-3717.0,1364.0,97.0,4082.0,356.0,137.0,2.0,772.0,7159.0,17010.0,190.0,0.0,0.0,1117.0,54.0,585.0,29.0,0.0,70.0,0.0,605.0,899.0
2022-01-05 01:00:00+01:00,4269.0,13203.0,4349.0,6488.0,258.0,27.0,-3877.0,1366.0,125.0,4094.0,359.0,138.0,1.0,769.0,7109.0,17500.0,168.0,0.0,0.0,890.0,56.0,585.0,140.0,0.0,32.0,0.0,339.0,2210.0
